cloth_name,cloth_link,cloth_image,cloth_pattern,cloth_type,codi_link,cloth_color
테이퍼드 와이드 원턱 린넨 팬츠_Martine Olive,https://www.musinsa.com/app/goods/1931526/0,https://image.msscdn.net/images/goods_img/20210430/1931526/1931526_4_500.jpg?t=20220418142333,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/22072?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=47,None
스트링 카고 와이드팬츠 타이거카모,https://www.musinsa.com/app/goods/1753091/0,https://image.msscdn.net/images/goods_img/20210119/1753091/1753091_1_500.jpg?t=20210119105955,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/19893?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,카고
워싱 코튼 와이드 스트링 팬츠 스모크 그레이,https://www.musinsa.com/app/goods/1582386/0,https://image.msscdn.net/images/goods_img/20200903/1582386/1582386_2_500.jpg?t=20200904084235,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/18536?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,그레이
FAUX LEATHER ZIG-ZAG PANTS / BURNT BROWN,https://www.musinsa.com/app/goods/2221404/0,https://image.msscdn.net/images/goods_img/20211108/2221404/2221404_1_500.jpg?t=20211108014852,None,기타 바지,https://www.musinsa.com/app/styles/views/24006?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,None
8방향 스트랩 트랙 팬츠 MSZTP003-BK,https://www.musinsa.com/app/goods/1310827/0,https://image.msscdn.net/images/goods_img/20200218/1310827/1310827_2_500.jpg?t=20210525133108,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/17636?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,None
Dawn Semi Wide Jeans DCPT002IndigoBlue,https://www.musinsa.com/app/goods/2178056/0,https://image.msscdn.net/images/goods_img/20211014/2178056/2178056_3_500.jpg?t=20220218094234,None,데님 팬츠,https://www.musinsa.com/app/styles/views/23773?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,None
Yngre trenne blue,https://www.musinsa.com/app/goods/1819719/0,https://image.msscdn.net/images/goods_img/20210301/1819719/1819719_1_500.jpg?t=20210301172343,None,데님 팬츠,https://www.musinsa.com/app/styles/views/20581?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,blue
우븐 조거 테이프 팬츠 - 블랙 / DZ4912,https://www.musinsa.com/app/goods/855937/0,https://image.msscdn.net/images/goods_img/20180912/855937/855937_3_500.jpg?t=20190227113834,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/6977?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
블랙 디스트로이드 진,https://www.musinsa.com/app/goods/1440159/0,https://image.msscdn.net/images/goods_img/20200512/1440159/1440159_1_500.jpg?t=20220628152854,None,데님 팬츠,https://www.musinsa.com/app/styles/views/16444?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
939 DAISY SWEAT PANTS (BLACK),https://www.musinsa.com/app/goods/2578111/0,https://image.msscdn.net/images/goods_img/20220524/2578111/2578111_1_500.jpg?t=20220531150544,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/28869?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,None
라이트웨이트 와이드 밴딩 슬랙스 [그레이쉬 그린],https://www.musinsa.com/app/goods/974943/0,https://image.msscdn.net/images/goods_img/20190307/974943/974943_3_500.jpg?t=20210706120601,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/22948?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,그레이
더블 트라우저 블랙,https://www.musinsa.com/app/goods/1857519/0,https://image.msscdn.net/images/goods_img/20210322/1857519/1857519_1_500.jpg?t=20210322193620,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/22776?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
GL Wide Jeans - White,https://www.musinsa.com/app/goods/2265697/0,https://image.msscdn.net/images/goods_img/20211210/2265697/2265697_8_500.png?t=20220322160100,None,데님 팬츠,https://www.musinsa.com/app/styles/views/25576?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,None
W102 울 슬릿 와이드 슬랙스 반타 블랙,https://www.musinsa.com/app/goods/1540148/0,https://image.msscdn.net/images/goods_img/20200806/1540148/1540148_4_500.jpg?t=20210908150202,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/19585?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
울 원 턱 릴렉스 슬랙스 (블랙),https://www.musinsa.com/app/goods/1638592/0,https://image.msscdn.net/images/goods_img/20201007/1638592/1638592_6_500.jpg?t=20221020115829,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/23589?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
#0247 Rivel regular fit (Rollup),https://www.musinsa.com/app/goods/1607567/0,https://image.msscdn.net/images/goods_img/20200917/1607567/1607567_3_500.jpg?t=20210614154018,None,데님 팬츠,https://www.musinsa.com/app/styles/views/18797?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,None
스트레이트 데님 팬츠_연청,https://www.musinsa.com/app/goods/2085650/0,https://image.msscdn.net/images/goods_img/20210825/2085650/2085650_2_500.jpg?t=20210916102826,None,데님 팬츠,https://www.musinsa.com/app/styles/views/24043?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,데님
스티치 카펜터 데님 쇼츠 - 인디고,https://www.musinsa.com/app/goods/2393438/0,https://image.msscdn.net/images/goods_img/20220302/2393438/2393438_1_500.jpg?t=20220628170337,None,숏 팬츠,https://www.musinsa.com/app/styles/views/26026?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,데님
XP53 하이웨스트 퍼티그 롤업 커팅 데님 팬츠 (BLUE),https://www.musinsa.com/app/goods/1326944/0,https://image.msscdn.net/images/goods_img/20200227/1326944/1326944_2_500.jpg?t=20200313124227,None,데님 팬츠,https://www.musinsa.com/app/styles/views/15364?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,데님
SA 피그먼트 밀리터리 M-47 하프 팬츠_베이지,https://www.musinsa.com/app/goods/1512821/0,https://image.msscdn.net/images/goods_img/20200712/1512821/1512821_1_500.jpg?t=20200712170413,None,숏 팬츠,https://www.musinsa.com/app/styles/views/17770?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,베이지
V301 마스 슬림핏 인디고 크롭 데님 팬츠-(블루),https://www.musinsa.com/app/goods/1264355/0,https://image.msscdn.net/images/goods_img/20200107/1264355/1264355_1_500.jpg?t=20220628151513,None,데님 팬츠,https://www.musinsa.com/app/styles/views/14484?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,데님
#B300 ONE TUCK TAPERED JEANS [LIGHT BLUE],https://www.musinsa.com/app/goods/822244/0,https://image.msscdn.net/images/goods_img/20180731/822244/822244_7_500.jpg?t=20200514150106,None,데님 팬츠,https://www.musinsa.com/app/styles/views/6117?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,None
레귤러 핏 데님 팬츠 [크림],https://www.musinsa.com/app/goods/1322222/0,https://image.msscdn.net/images/goods_img/20200225/1322222/1322222_2_500.jpg?t=20201113172847,None,데님 팬츠,https://www.musinsa.com/app/styles/views/23783?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,데님
시어서커 쇼츠 [더스티 네이비 스트라이프],https://www.musinsa.com/app/goods/1407410/0,https://image.msscdn.net/images/goods_img/20200416/1407410/1407410_4_500.jpg?t=20210705113526,스트라이프,숏 팬츠,https://www.musinsa.com/app/styles/views/16126?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,네이비
낭트 더블 핀턱 버뮤다 슬랙스 블랙,https://www.musinsa.com/app/goods/2409764/0,https://image.msscdn.net/images/goods_img/20220310/2409764/2409764_1_500.jpg?t=20220311172121,None,숏 팬츠,https://www.musinsa.com/app/styles/views/26194?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
워크아웃 쇼츠 립스탑(베이지),https://www.musinsa.com/app/goods/1427016/0,https://image.msscdn.net/images/goods_img/20200429/1427016/1427016_1_500.jpg?t=20200429040553,None,숏 팬츠,https://www.musinsa.com/app/styles/views/17422?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,베이지
크롭티드 울 팬츠 IN 블랙,https://www.musinsa.com/app/goods/2066541/0,https://image.msscdn.net/images/goods_img/20210817/2066541/2066541_2_500.jpg?t=20220216095759,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/22747?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
cotton chino pants black,https://www.musinsa.com/app/goods/629971/0,https://image.msscdn.net/images/goods_img/20170911/629971/629971_1_500.jpg?t=20170914194323,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/2362?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,black
콘트라스트 스티치 스웨트 쇼츠 [블랙],https://www.musinsa.com/app/goods/1874542/0,https://image.msscdn.net/images/goods_img/20210401/1874542/1874542_1_500.jpg?t=20210520152553,None,숏 팬츠,https://www.musinsa.com/app/styles/views/21612?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
남성 가먼드 다이 올드 이펙트 슬림핏 카고 팬츠 - 블랙 / 7415318WAV0129,https://www.musinsa.com/app/goods/1949863/0,https://image.msscdn.net/images/goods_img/20210513/1949863/1949863_1_500.jpg?t=20210622143628,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/22540?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
콘트라스트 스티치 레귤러 핏 데님 팬츠 [크림],https://www.musinsa.com/app/goods/1950171/0,https://image.msscdn.net/images/goods_img/20210513/1950171/1950171_1_500.jpg?t=20210513184219,None,데님 팬츠,https://www.musinsa.com/app/styles/views/25868?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,데님
스탠다드 스웨트 팬츠 - 블랙,https://www.musinsa.com/app/goods/640820/0,https://image.msscdn.net/images/goods_img/20170922/640820/640820_6_500.jpg?t=20220207172337,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/6403?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=48,블랙
스카치 트레이닝 숏 팬츠 MSOSP001-GY,https://www.musinsa.com/app/goods/1827164/0,https://image.msscdn.net/images/goods_img/20210304/1827164/1827164_2_500.jpg?t=20210426104939,None,숏 팬츠,https://www.musinsa.com/app/styles/views/20685?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
릴렉스핏 크롭 치노 팬츠 _베이지,https://www.musinsa.com/app/goods/948495/0,https://image.msscdn.net/images/goods_img/20190207/948495/948495_1_500.jpg?t=20190222124546,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/9051?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,베이지
3-스트라이프 트레이닝 팬츠 - 와인 / CM1410,https://www.musinsa.com/app/goods/957881/0,https://image.msscdn.net/images/goods_img/20190219/957881/957881_6_500.jpg?t=20210727113226,스트라이프,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/11911?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
UNISEX TWO TUCK WIDE SLACKS - BLACK STRIPE,https://www.musinsa.com/app/goods/1835694/0,https://image.msscdn.net/images/goods_img/20210309/1835694/1835694_1_500.jpg?t=20210309170523,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/20542?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
Wool Belt One Tuck Slacks-Light Gray,https://www.musinsa.com/app/goods/2131706/0,https://image.msscdn.net/images/goods_img/20210914/2131706/2131706_1_500.jpg?t=20210915212354,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/23233?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
M1912 미니멀 펑크 와이드 데님 팬츠 (블랙),https://www.musinsa.com/app/goods/1555357/0,https://image.msscdn.net/images/goods_img/20200819/1555357/1555357_1_500.jpg?t=20200819154510,None,데님 팬츠,https://www.musinsa.com/app/styles/views/19584?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,블랙
리얼 와이드 히든 밴딩 슬랙스 [미디엄 그레이],https://www.musinsa.com/app/goods/1669806/0,https://image.msscdn.net/images/goods_img/20201029/1669806/1669806_4_500.jpg?t=20211020170141,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/29561?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,그레이
턱 벌룬핏 와이드 스웻 팬츠 (MELANGE GRAY),https://www.musinsa.com/app/goods/2132190/0,https://image.msscdn.net/images/goods_img/20210915/2132190/2132190_1_500.jpg?t=20220628164149,None,트레이닝/조거 팬츠,https://www.musinsa.com/app/styles/views/29331?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
치노 쇼츠 [베이지],https://www.musinsa.com/app/goods/1009467/0,https://image.msscdn.net/images/goods_img/20190410/1009467/1009467_1_500.jpg?t=20190410101715,None,숏 팬츠,https://www.musinsa.com/app/styles/views/15602?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,베이지
COTTON BERMUDA PANTS - BEIGE,https://www.musinsa.com/app/goods/2425766/0,https://image.msscdn.net/images/goods_img/20220317/2425766/2425766_1_500.jpg?t=20220317115446,None,숏 팬츠,https://www.musinsa.com/app/styles/views/26268?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
올데이 히든밴딩 쓰리턱 팬츠_Mocha,https://www.musinsa.com/app/goods/2082313/0,https://image.msscdn.net/images/goods_img/20210824/2082313/2082313_3_500.jpg?t=20210827042237,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/25578?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
레귤러 핏 데님 팬츠 [크림],https://www.musinsa.com/app/goods/1322222/0,https://image.msscdn.net/images/goods_img/20200225/1322222/1322222_2_500.jpg?t=20201113172847,None,데님 팬츠,https://www.musinsa.com/app/styles/views/17857?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,데님
Tydi crop jeans #0064,https://www.musinsa.com/app/goods/621274/0,https://image.msscdn.net/images/goods_img/20170831/621274/621274_25_500.jpg?t=20210629102048,None,데님 팬츠,https://www.musinsa.com/app/styles/views/13285?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,None
IN#0022 데미지 블랙 블랙 워싱 크롭 슬림,https://www.musinsa.com/app/goods/854860/0,https://image.msscdn.net/images/goods_img/20180911/854860/854860_1_500.jpg?t=20180911040751,None,데님 팬츠,https://www.musinsa.com/app/styles/views/6670?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,블랙
[재입고] 투턱 린넨 벌룬핏 팬츠 [연카키],https://www.musinsa.com/app/goods/1085942/0,https://image.msscdn.net/images/goods_img/20190628/1085942/1085942_1_500.jpg?t=20220628150042,None,코튼 팬츠,https://www.musinsa.com/app/styles/views/11289?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,카키
티스치 숏 팬츠 연청 / GMP05,https://www.musinsa.com/app/goods/1471231/0,https://image.msscdn.net/images/goods_img/20200603/1471231/1471231_3_500.jpg?t=20210609155515,None,숏 팬츠,https://www.musinsa.com/app/styles/views/17070?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,청
데님 와이드 벌룬 팬츠 [크림],https://www.musinsa.com/app/goods/2447802/0,https://image.msscdn.net/images/goods_img/20220328/2447802/2447802_1_500.jpg?t=20220720153038,None,데님 팬츠,https://www.musinsa.com/app/styles/views/28652?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,데님
세미 와이드 슬릿 히든 밴딩 슬랙스 [라이트 브라운],https://www.musinsa.com/app/goods/1989227/0,https://image.msscdn.net/images/goods_img/20210609/1989227/1989227_3_500.jpg?t=20210705110932,None,슈트 팬츠/슬랙스,https://www.musinsa.com/app/styles/views/21997?use_yn_360=&style_type=&brand=&model=&tag_no=&max_rt=&min_rt=&display_cnt=60&list_kind=big&sort=view_cnt&page=49,브라운
